comparison,case_id,policy,left,right,jaccard,intersection_over_min,reason,selected_count_delta,qualified_rate_delta
topic_only_empty_memory_probe,agent_communication__agent_memory__learning,recognition,agent_communication,agent_memory,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,agent_communication__agent_memory__science,balanced,agent_communication,agent_memory,0.2,0.3333333333333333,,0,0.0
topic_only_empty_memory_probe,agent_communication__agent_memory__science,novelty,agent_communication,agent_memory,0.2,0.3333333333333333,,0,0.0
topic_only_empty_memory_probe,agent_communication__agent_memory__science,recognition,agent_communication,agent_memory,0.2,0.3333333333333333,,0,0.0
topic_only_empty_memory_probe,agent_communication__agent_memory__science,balanced,agent_communication,agent_memory,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,agent_communication__agent_memory__science,novelty,agent_communication,agent_memory,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,agent_communication__agent_memory__science,recognition,agent_communication,agent_memory,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,agent_memory__agent_planning__agents,balanced,agent_memory,agent_planning,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_memory__agent_planning__agents,novelty,agent_memory,agent_planning,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_memory__agent_planning__agents,recognition,agent_memory,agent_planning,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_memory__agent_planning__agents,balanced,agent_memory,agent_planning,0.0,0.0,,-1,-0.45000000000000007
topic_only_empty_memory_probe,agent_memory__agent_planning__agents,novelty,agent_memory,agent_planning,0.0,0.0,,-1,-0.45000000000000007
topic_only_empty_memory_probe,agent_memory__agent_planning__agents,recognition,agent_memory,agent_planning,0.0,0.0,,-1,-0.45000000000000007
topic_only_empty_memory_probe,agent_memory__agent_planning__learning,balanced,agent_memory,agent_planning,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_memory__agent_planning__learning,novelty,agent_memory,agent_planning,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_memory__agent_planning__learning,recognition,agent_memory,agent_planning,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_memory__agent_planning__learning,balanced,agent_memory,agent_planning,0.0,0.0,,-1,-0.45000000000000007
topic_only_empty_memory_probe,agent_memory__agent_planning__learning,novelty,agent_memory,agent_planning,0.0,0.0,,-1,-0.45000000000000007
topic_only_empty_memory_probe,agent_memory__agent_planning__learning,recognition,agent_memory,agent_planning,0.0,0.0,,-1,-0.45000000000000007
topic_only_empty_memory_probe,agent_memory__agent_planning__science,balanced,agent_memory,agent_planning,0.2,0.3333333333333333,,0,0.0
topic_only_empty_memory_probe,agent_memory__agent_planning__science,novelty,agent_memory,agent_planning,0.2,0.3333333333333333,,0,0.0
topic_only_empty_memory_probe,agent_memory__agent_planning__science,recognition,agent_memory,agent_planning,0.2,0.3333333333333333,,0,0.0
topic_only_empty_memory_probe,agent_memory__agent_planning__science,balanced,agent_memory,agent_planning,0.0,0.0,,-1,-0.45000000000000007
topic_only_empty_memory_probe,agent_memory__agent_planning__science,novelty,agent_memory,agent_planning,0.0,0.0,,-1,-0.45000000000000007
topic_only_empty_memory_probe,agent_memory__agent_planning__science,recognition,agent_memory,agent_planning,0.0,0.0,,-1,-0.45000000000000007
topic_only_empty_memory_probe,agent_planning__agent_tools__agents,balanced,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__agents,novelty,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__agents,recognition,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__agents,balanced,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__agents,novelty,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__agents,recognition,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__learning,balanced,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__learning,novelty,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__learning,recognition,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__learning,balanced,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__learning,novelty,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__learning,recognition,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__science,balanced,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__science,novelty,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__science,recognition,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__science,balanced,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__science,novelty,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_planning__agent_tools__science,recognition,agent_planning,agent_tools,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__agents,balanced,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__agents,novelty,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__agents,recognition,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__agents,balanced,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__agents,novelty,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__agents,recognition,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__learning,balanced,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__learning,novelty,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__learning,recognition,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__learning,balanced,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__learning,novelty,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__learning,recognition,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__science,balanced,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__science,novelty,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__science,recognition,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__science,balanced,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__science,novelty,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,agent_tools__learning_exploration__science,recognition,agent_tools,learning_exploration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__agents,balanced,learning_exploration,learning_graph,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__agents,novelty,learning_exploration,learning_graph,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__agents,recognition,learning_exploration,learning_graph,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__agents,balanced,learning_exploration,learning_graph,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,learning_exploration__learning_graph__agents,novelty,learning_exploration,learning_graph,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,learning_exploration__learning_graph__agents,recognition,learning_exploration,learning_graph,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,learning_exploration__learning_graph__learning,balanced,learning_exploration,learning_graph,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__learning,novelty,learning_exploration,learning_graph,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__learning,recognition,learning_exploration,learning_graph,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__learning,balanced,learning_exploration,learning_graph,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,learning_exploration__learning_graph__learning,novelty,learning_exploration,learning_graph,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,learning_exploration__learning_graph__learning,recognition,learning_exploration,learning_graph,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,learning_exploration__learning_graph__science,balanced,learning_exploration,learning_graph,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__science,novelty,learning_exploration,learning_graph,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__science,recognition,learning_exploration,learning_graph,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_exploration__learning_graph__science,balanced,learning_exploration,learning_graph,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,learning_exploration__learning_graph__science,novelty,learning_exploration,learning_graph,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,learning_exploration__learning_graph__science,recognition,learning_exploration,learning_graph,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,learning_graph__learning_policy__agents,balanced,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__agents,novelty,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__agents,recognition,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__agents,balanced,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__agents,novelty,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__agents,recognition,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__learning,balanced,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__learning,novelty,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__learning,recognition,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__learning,balanced,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__learning,novelty,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__learning,recognition,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__science,balanced,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__science,novelty,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__science,recognition,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__science,balanced,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__science,novelty,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_graph__learning_policy__science,recognition,learning_graph,learning_policy,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__agents,balanced,learning_policy,learning_reward,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__agents,novelty,learning_policy,learning_reward,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__agents,recognition,learning_policy,learning_reward,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__agents,balanced,learning_policy,learning_reward,0.0,0.0,,0,-0.050000000000000044
topic_only_empty_memory_probe,learning_policy__learning_reward__agents,novelty,learning_policy,learning_reward,0.0,0.0,,0,-0.050000000000000044
topic_only_empty_memory_probe,learning_policy__learning_reward__agents,recognition,learning_policy,learning_reward,0.0,0.0,,0,-0.050000000000000044
topic_only_empty_memory_probe,learning_policy__learning_reward__learning,balanced,learning_policy,learning_reward,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__learning,novelty,learning_policy,learning_reward,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__learning,recognition,learning_policy,learning_reward,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__learning,balanced,learning_policy,learning_reward,0.0,0.0,,0,-0.050000000000000044
topic_only_empty_memory_probe,learning_policy__learning_reward__learning,novelty,learning_policy,learning_reward,0.0,0.0,,0,-0.050000000000000044
topic_only_empty_memory_probe,learning_policy__learning_reward__learning,recognition,learning_policy,learning_reward,0.0,0.0,,0,-0.050000000000000044
topic_only_empty_memory_probe,learning_policy__learning_reward__science,balanced,learning_policy,learning_reward,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__science,novelty,learning_policy,learning_reward,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__science,recognition,learning_policy,learning_reward,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_policy__learning_reward__science,balanced,learning_policy,learning_reward,0.0,0.0,,0,-0.050000000000000044
topic_only_empty_memory_probe,learning_policy__learning_reward__science,novelty,learning_policy,learning_reward,0.0,0.0,,0,-0.050000000000000044
topic_only_empty_memory_probe,learning_policy__learning_reward__science,recognition,learning_policy,learning_reward,0.0,0.0,,0,-0.050000000000000044
topic_only_empty_memory_probe,learning_reward__science_collaboration__agents,balanced,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__agents,novelty,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__agents,recognition,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__agents,balanced,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__agents,novelty,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__agents,recognition,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__learning,balanced,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__learning,novelty,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__learning,recognition,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__learning,balanced,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__learning,novelty,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__learning,recognition,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__science,balanced,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__science,novelty,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__science,recognition,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__science,balanced,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__science,novelty,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,learning_reward__science_collaboration__science,recognition,learning_reward,science_collaboration,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__agents,balanced,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__agents,novelty,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__agents,recognition,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__agents,balanced,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__agents,novelty,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__agents,recognition,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__learning,balanced,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__learning,novelty,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__learning,recognition,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__learning,balanced,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__learning,novelty,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__learning,recognition,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__science,balanced,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__science,novelty,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__science,recognition,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__science,balanced,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__science,novelty,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_collaboration__science_evaluation__science,recognition,science_collaboration,science_evaluation,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__agents,balanced,science_evaluation,science_hypothesis,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__agents,novelty,science_evaluation,science_hypothesis,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__agents,recognition,science_evaluation,science_hypothesis,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__agents,balanced,science_evaluation,science_hypothesis,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__agents,novelty,science_evaluation,science_hypothesis,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__agents,recognition,science_evaluation,science_hypothesis,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__learning,balanced,science_evaluation,science_hypothesis,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__learning,novelty,science_evaluation,science_hypothesis,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__learning,recognition,science_evaluation,science_hypothesis,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__learning,balanced,science_evaluation,science_hypothesis,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__learning,novelty,science_evaluation,science_hypothesis,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__learning,recognition,science_evaluation,science_hypothesis,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__science,balanced,science_evaluation,science_hypothesis,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__science,novelty,science_evaluation,science_hypothesis,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__science,recognition,science_evaluation,science_hypothesis,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__science,balanced,science_evaluation,science_hypothesis,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__science,novelty,science_evaluation,science_hypothesis,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,science_evaluation__science_hypothesis__science,recognition,science_evaluation,science_hypothesis,0.0,0.0,,0,0.050000000000000044
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__agents,balanced,science_hypothesis,science_retrieval,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__agents,novelty,science_hypothesis,science_retrieval,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__agents,recognition,science_hypothesis,science_retrieval,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__agents,balanced,science_hypothesis,science_retrieval,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__agents,novelty,science_hypothesis,science_retrieval,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__agents,recognition,science_hypothesis,science_retrieval,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__learning,balanced,science_hypothesis,science_retrieval,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__learning,novelty,science_hypothesis,science_retrieval,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__learning,recognition,science_hypothesis,science_retrieval,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__learning,balanced,science_hypothesis,science_retrieval,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__learning,novelty,science_hypothesis,science_retrieval,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__learning,recognition,science_hypothesis,science_retrieval,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__science,balanced,science_hypothesis,science_retrieval,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__science,novelty,science_hypothesis,science_retrieval,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__science,recognition,science_hypothesis,science_retrieval,0.0,0.0,,0,0.0
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__science,balanced,science_hypothesis,science_retrieval,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__science,novelty,science_hypothesis,science_retrieval,0.0,0.0,,1,0.4
topic_only_empty_memory_probe,science_hypothesis__science_retrieval__science,recognition,science_hypothesis,science_retrieval,0.0,0.0,,1,0.4
